Date,2015-05-01,
INDEX VALUE,1000.0000,
EFFECTIVE DATE,TICKER,NAME,ISIN,INDEX SHARES,PRICE,CURRENCY FACTOR,
2015-05-01,ASH US Equity,ASH US Equity,US0442091049,2,128.08,1,
2015-05-01,CYT US Equity,CYT US Equity,US2328201007,2,56.47,1,
2015-05-01,MTX US Equity,MTX US Equity,US6031581068,2,71.48,1,
2015-05-01,POL US Equity,POL US Equity,US73179P1066,2,39.31,1,
2015-05-01,RPM US Equity,RPM US Equity,US7496851038,2,48.43,1,
2015-05-01,VAL US Equity,VAL US Equity,US9203551042,2,81.82,1,
2015-05-01,CMP US Equity,CMP US Equity,US20451N1019,2,91.65,1,
2015-05-01,CLF US Equity,CLF US Equity,US18683K1016,2,5.87,1,
2015-05-01,RGLD US Equity,RGLD US Equity,US7802871084,2,64.78,1,
2015-05-01,CRS US Equity,CRS US Equity,US1442851036,2,42.26,1,
2015-05-01,STLD US Equity,STLD US Equity,US8581191009,2,22.23,1,
2015-05-01,X US Equity,X US Equity,US9129091081,2,26.78,1,
2015-05-01,CMC US Equity,CMC US Equity,US2017231034,2,16.83,1,
2015-05-01,RS US Equity,RS US Equity,US7595091023,2,65.41,1,
2015-05-01,WOR US Equity,WOR US Equity,US9818111026,2,28.56,1,
2015-05-01,LPX US Equity,LPX US Equity,US5463471053,2,15.98,1,
2015-05-01,PCH US Equity,PCH US Equity,US7376301039,2,38.1,1,
2015-05-01,UFS US Equity,UFS US Equity,US2575592033,2,43.01,1,
2015-05-01,PKG US Equity,PKG US Equity,US6951561090,2,68.32,1,
2015-05-01,RYN US Equity,RYN US Equity,US7549071030,2,25.97,1,
2015-05-01,RKT US Equity,RKT US Equity,US7727392075,2,60.9,1,
2015-05-01,ATR US Equity,ATR US Equity,US0383361039,2,62.78,1,
2015-05-01,BMS US Equity,BMS US Equity,US0814371052,2,44.85,1,
2015-05-01,CSL US Equity,CSL US Equity,US1423391002,2,98.61,1,
2015-05-01,EXP US Equity,EXP US Equity,US26969P1084,2,83.16,1,
2015-05-01,GEF US Equity,GEF US Equity,US3976241071,2,40.8,1,
2015-05-01,SLGN US Equity,SLGN US Equity,US8270481091,2,56.95,1,
2015-05-01,SON US Equity,SON US Equity,US8354951027,2,44.73,1,
2015-05-01,VMI US Equity,VMI US Equity,US9202531011,2,127.02,1,
2015-05-01,CLC US Equity,CLC US Equity,US1798951075,2,66.94,1,
2015-05-01,CR US Equity,CR US Equity,US2243991054,2,61.97,1,
2015-05-01,GGG US Equity,GGG US Equity,US3841091040,2,72.05,1,
2015-05-01,IEX US Equity,IEX US Equity,US45167R1041,2,76.01,1,
2015-05-01,SPW US Equity,SPW US Equity,US7846351044,2,85.28,1,
2015-05-01,BEAV US Equity,BEAV US Equity,US0733021010,2,60.87,1,
2015-05-01,RBC US Equity,RBC US Equity,US7587501039,2,77.92,1,
2015-05-01,TGI US Equity,TGI US Equity,US8968181011,2,58.9,1,
2015-05-01,WWD US Equity,WWD US Equity,US9807451037,2,48.96,1,
2015-05-01,SUNE US Equity,SUNE US Equity,US86732Y1091,2,25.95,1,
2015-05-01,ESL US Equity,ESL US Equity,US2974251009,2,115.76,1,
2015-05-01,ITT US Equity,ITT US Equity,US4509112011,2,40.27,1,
2015-05-01,BDC US Equity,BDC US Equity,US0774541066,2,93.06,1,
2015-05-01,HUB/B US Equity,HUB/B US Equity,US4435102011,2,110.11,1,
2015-05-01,TEX US Equity,TEX US Equity,US8807791038,2,27.92,1,
2015-05-01,CGNX US Equity,CGNX US Equity,US1924221039,2,47.81,1,
2015-05-01,FEIC US Equity,FEIC US Equity,US30241L1098,2,74.19,1,
2015-05-01,IPGP US Equity,IPGP US Equity,US44980X1090,2,92.82,1,
2015-05-01,KMT US Equity,KMT US Equity,US4891701009,2,35.73,1,
2015-05-01,LECO US Equity,LECO US Equity,US5339001068,2,67.35,1,
2015-05-01,NDSN US Equity,NDSN US Equity,US6556631025,2,80.01,1,
2015-05-01,AGCO US Equity,AGCO US Equity,US0010841023,2,50,1,
2015-05-01,DBD US Equity,DBD US Equity,US2536511031,2,35.8,1,
2015-05-01,PAY US Equity,PAY US Equity,US92342Y1091,2,35.62,1,
2015-05-01,ITRI US Equity,ITRI US Equity,US4657411066,2,37.53,1,
2015-05-01,MTD US Equity,MTD US Equity,US5926881054,2,322.43,1,
2015-05-01,MSA US Equity,MSA US Equity,US5534981064,2,47.53,1,
2015-05-01,TDY US Equity,TDY US Equity,US8793601050,2,108.24,1,
2015-05-01,ZBRA US Equity,ZBRA US Equity,US9892071054,2,95.27,1,
2015-05-01,OSK US Equity,OSK US Equity,US6882392011,2,51.52,1,
2015-05-01,GWR US Equity,GWR US Equity,US3715591059,2,95.45,1,
2015-05-01,CNW US Equity,CNW US Equity,US2059441012,2,43.71,1,
2015-05-01,JBHT US Equity,JBHT US Equity,US4456581077,2,89.13,1,
2015-05-01,LSTR US Equity,LSTR US Equity,US5150981018,2,63.73,1,
2015-05-01,ODFL US Equity,ODFL US Equity,US6795801009,2,74.89,1,
2015-05-01,WERN US Equity,WERN US Equity,US9507551086,2,28.15,1,
2015-05-01,DDD US Equity,DDD US Equity,US88554D2053,2,26.16,1,
2015-05-01,ARW US Equity,ARW US Equity,US0427351004,2,62.19,1,
2015-05-01,AVT US Equity,AVT US Equity,US0538071038,2,43.45,1,
2015-05-01,IM US Equity,IM US Equity,US4571531049,2,25.58,1,
2015-05-01,TECD US Equity,TECD US Equity,US8782371061,2,57.7,1,
2015-05-01,MSM US Equity,MSM US Equity,US5535301064,2,72.94,1,
2015-05-01,WSO US Equity,WSO US Equity,US9426222009,2,123.92,1,
2015-05-01,GMT US Equity,GMT US Equity,US3614481030,2,54.85,1,
2015-05-01,HSC US Equity,HSC US Equity,US4158641070,2,16.73,1,
2015-05-01,CLH US Equity,CLH US Equity,US1844961078,2,56.25,1,
2015-05-01,WCN US Equity,WCN US Equity,US9410531001,2,47.02,1,
2015-05-01,ROL US Equity,ROL US Equity,US7757111049,2,25.19,1,
2015-05-01,ACM US Equity,ACM US Equity,US00766T1007,2,32.97,1,
2015-05-01,GVA US Equity,GVA US Equity,US3873281071,2,35.88,1,
2015-05-01,FCS US Equity,FCS US Equity,US3037261035,2,18.61,1,
2015-05-01,ISIL US Equity,ISIL US Equity,US46069S1096,2,14.05,1,
2015-05-01,SMTC US Equity,SMTC US Equity,US8168501018,2,23.51,1,
2015-05-01,VSH US Equity,VSH US Equity,US9282981086,2,12.98,1,
2015-05-01,CREE US Equity,CREE US Equity,US2254471012,2,32.6,1,
2015-05-01,CY US Equity,CY US Equity,US2328061096,2,12.93,1,
2015-05-01,IDTI US Equity,IDTI US Equity,US4581181066,2,18.55,1,
2015-05-01,IDCC US Equity,IDCC US Equity,US45867G1013,2,54.69,1,
2015-05-01,QRVO US Equity,QRVO US Equity,US74736K1016,2,67.86,1,
2015-05-01,SLAB US Equity,SLAB US Equity,US8269191024,2,53.31,1,
2015-05-01,ATML US Equity,ATML US Equity,US0495131049,2,7.72,1,
2015-05-01,AMD US Equity,AMD US Equity,US0079031078,2,2.31,1,
2015-05-01,TER US Equity,TER US Equity,US8807701029,2,18.57,1,
2015-05-01,JBL US Equity,JBL US Equity,US4663131039,2,23.33,1,
2015-05-01,ACIW US Equity,ACIW US Equity,US0044981019,2,22.25,1,
2015-05-01,ADVS US Equity,ADVS US Equity,US0079741080,2,43.48,1,
2015-05-01,MDRX US Equity,MDRX US Equity,US01988P1084,2,13.27,1,
2015-05-01,CVLT US Equity,CVLT US Equity,US2041661024,2,47.14,1,
2015-05-01,INFA US Equity,INFA US Equity,US45666Q1022,2,48.18,1,
2015-05-01,SWI US Equity,SWI US Equity,US83416B1098,2,52.19,1,
2015-05-01,TYL US Equity,TYL US Equity,US9022521051,2,127.09,1,
2015-05-01,RVBD US Equity,RVBD US Equity,US7685731074,2,20.99,1,
2015-05-01,ARRS US Equity,ARRS US Equity,US04270V1061,2,34.99,1,
2015-05-01,CIEN US Equity,CIEN US Equity,US1717793095,2,22.35,1,
2015-05-01,FTNT US Equity,FTNT US Equity,US34959E1091,2,38.56,1,
2015-05-01,JDSU US Equity,JDSU US Equity,US46612J5074,2,13.34,1,
2015-05-01,PLT US Equity,PLT US Equity,US7274931085,2,55.96,1,
2015-05-01,PLCM US Equity,PLCM US Equity,US73172K1043,2,13.13,1,
2015-05-01,ANSS US Equity,ANSS US Equity,US03662Q1058,2,86.69,1,
2015-05-01,CDNS US Equity,CDNS US Equity,US1273871087,2,19.42,1,
2015-05-01,MENT US Equity,MENT US Equity,US5872001061,2,24.58,1,
2015-05-01,NATI US Equity,NATI US Equity,US6365181022,2,31.77,1,
2015-05-01,PTC US Equity,PTC US Equity,US69370C1009,2,36.74,1,
2015-05-01,ROVI US Equity,ROVI US Equity,US7793761021,2,19.07,1,
2015-05-01,SNPS US Equity,SNPS US Equity,US8716071076,2,47.61,1,
2015-05-01,LXK US Equity,LXK US Equity,US5297711070,2,43.89,1,
2015-05-01,TRMB US Equity,TRMB US Equity,US8962391004,2,25.11,1,
2015-05-01,DLX US Equity,DLX US Equity,US2480191012,2,67.35,1,
2015-05-01,RRD US Equity,RRD US Equity,US2578671016,2,19.21,1,
2015-05-01,CVG US Equity,CVG US Equity,US2124851062,2,23.42,1,
2015-05-01,MAN US Equity,MAN US Equity,US56418H1005,2,85.42,1,
2015-05-01,ACXM US Equity,ACXM US Equity,US0051251090,2,18.52,1,
2015-05-01,CEB US Equity,CEB US Equity,US21988R1023,2,85.34,1,
2015-05-01,FCN US Equity,FCN US Equity,US3029411093,2,39,1,
2015-05-01,IT US Equity,IT US Equity,US3666511072,2,83.28,1,
2015-05-01,AJG US Equity,AJG US Equity,US3635761097,2,48.67,1,
2015-05-01,BRO US Equity,BRO US Equity,US1152361010,2,32.26,1,
2015-05-01,JLL US Equity,JLL US Equity,US48020Q1076,2,171.52,1,
2015-05-01,LDOS US Equity,LDOS US Equity,US5253271028,2,42.6,1,
2015-05-01,SLH US Equity,SLH US Equity,US83421A1043,2,48.35,1,
2015-05-01,MMS US Equity,MMS US Equity,US5779331041,2,66.35,1,
2015-05-01,TW US Equity,TW US Equity,US8918941076,2,129.4,1,
2015-05-01,ULTI US Equity,ULTI US Equity,US90385D1072,2,178.88,1,
2015-05-01,FAF US Equity,FAF US Equity,US31847R1023,2,37.14,1,
2015-05-01,CBOE US Equity,CBOE US Equity,US12503M1080,2,57.1,1,
2015-05-01,BID US Equity,BID US Equity,US8358981079,2,43.3,1,
2015-05-01,GPN US Equity,GPN US Equity,US37940X1028,2,100.98,1,
2015-05-01,WEX US Equity,WEX US Equity,US96208T1043,2,113.19,1,
2015-05-01,HMSY US Equity,HMSY US Equity,US40425J1016,2,17.35,1,
2015-05-01,JKHY US Equity,JKHY US Equity,US4262811015,2,67.95,1,
2015-05-01,FDS US Equity,FDS US Equity,US3030751057,2,159.88,1,
2015-05-01,MSCI US Equity,MSCI US Equity,US55354G1004,2,62.93,1,
2015-05-01,FICO US Equity,FICO US Equity,US3032501047,2,90.81,1,
2015-05-01,EV US Equity,EV US Equity,US2782651036,2,41.8,1,
2015-05-01,FII US Equity,FII US Equity,US3142111034,2,34.55,1,
2015-05-01,JNS US Equity,JNS US Equity,US47102X1054,2,18.37,1,
2015-05-01,WDR US Equity,WDR US Equity,US9300591008,2,50.93,1,
2015-05-01,BR US Equity,BR US Equity,US11133T1034,2,54.2,1,
2015-05-01,SEIC US Equity,SEIC US Equity,US7841171033,2,46.47,1,
2015-05-01,JW/A US Equity,JW/A US Equity,US9682232064,2,58.04,1,
2015-05-01,MDP US Equity,MDP US Equity,US5894331017,2,53.66,1,
2015-05-01,NYT US Equity,NYT US Equity,US6501111073,2,13.05,1,
2015-05-01,APOL US Equity,APOL US Equity,US0376041051,2,17.46,1,
2015-05-01,DV US Equity,DV US Equity,US2518931033,2,31.01,1,
2015-05-01,GHC US Equity,GHC US Equity,US3846371041,2,1048.65,1,
2015-05-01,DWA US Equity,DWA US Equity,US26153C1036,2,25.33,1,
2015-05-01,LAMR US Equity,LAMR US Equity,US5128161099,2,59.35,1,
2015-05-01,TDS US Equity,TDS US Equity,US8794338298,2,26.92,1,
2015-05-01,RAX US Equity,RAX US Equity,US7500861007,2,55.24,1,
2015-05-01,AOL US Equity,AOL US Equity,US00184X1054,2,39.97,1,
2015-05-01,CNK US Equity,CNK US Equity,US17243V1026,2,43.02,1,
2015-05-01,CPRT US Equity,CPRT US Equity,US2172041061,2,36.61,1,
2015-05-01,HSNI US Equity,HSNI US Equity,US4043031099,2,64.65,1,
2015-05-01,SMG US Equity,SMG US Equity,US8101861065,2,65.96,1,
2015-05-01,CHD US Equity,CHD US Equity,US1713401024,2,83.52,1,
2015-05-01,ENR US Equity,ENR US Equity,US29266R1086,2,139.56,1,
2015-05-01,JAH US Equity,JAH US Equity,US4711091086,2,52.15,1,
2015-05-01,AEO US Equity,AEO US Equity,US02553E1064,2,16.6,1,
2015-05-01,CRI US Equity,CRI US Equity,US1462291097,2,92.97,1,
2015-05-01,ANF US Equity,ANF US Equity,US0028962076,2,22.72,1,
2015-05-01,GES US Equity,GES US Equity,US4016171054,2,18.33,1,
2015-05-01,KATE US Equity,KATE US Equity,US4858651098,2,33.69,1,
2015-05-01,ASNA US Equity,ASNA US Equity,US04351G1013,2,15.3,1,
2015-05-01,ANN US Equity,ANN US Equity,US0356231078,2,37.69,1,
2015-05-01,CHS US Equity,CHS US Equity,US1686151028,2,17.15,1,
2015-05-01,DECK US Equity,DECK US Equity,US2435371073,2,74.07,1,
2015-05-01,JCP US Equity,JCP US Equity,US7081601061,2,8.6,1,
2015-05-01,CAB US Equity,CAB US Equity,US1268043015,2,53.05,1,
2015-05-01,DKS US Equity,DKS US Equity,US2533931026,2,55.79,1,
2015-05-01,FL US Equity,FL US Equity,US3448491049,2,60.01,1,
2015-05-01,SIG US Equity,SIG US Equity,BMG812761002,2,136.53,1,
2015-05-01,AOS US Equity,AOS US Equity,US8318652091,2,65,1,
2015-05-01,AYI US Equity,AYI US Equity,US00508Y1029,2,165.6,1,
2015-05-01,LII US Equity,LII US Equity,US5261071071,2,107.6,1,
2015-05-01,MLHR US Equity,MLHR US Equity,US6005441000,2,28.6,1,
2015-05-01,HNI US Equity,HNI US Equity,US4042511000,2,49.83,1,
2015-05-01,TPX US Equity,TPX US Equity,US88023U1016,2,60.3,1,
2015-05-01,ODP US Equity,ODP US Equity,US6762201068,2,9.22,1,
2015-05-01,WSM US Equity,WSM US Equity,US9699041011,2,75.05,1,
2015-05-01,AAN US Equity,AAN US Equity,US0025353006,2,34.71,1,
2015-05-01,BIG US Equity,BIG US Equity,US0893021032,2,46.7,1,
2015-05-01,RCII US Equity,RCII US Equity,US76009N1000,2,30.71,1,
2015-05-01,DCI US Equity,DCI US Equity,US2576511099,2,38.05,1,
2015-05-01,TKR US Equity,TKR US Equity,US8873891043,2,40.89,1,
2015-05-01,WAB US Equity,WAB US Equity,US9297401088,2,96.86,1,
2015-05-01,PII US Equity,PII US Equity,US7310681025,2,142.67,1,
2015-05-01,THO US Equity,THO US Equity,US8851601018,2,61.32,1,
2015-05-01,AAP US Equity,AAP US Equity,US00751Y1064,2,144.5,1,
2015-05-01,LKQ US Equity,LKQ US Equity,US5018892084,2,25.01,1,
2015-05-01,JBLU US Equity,JBLU US Equity,US4771431016,2,21.02,1,
2015-05-01,INGR US Equity,INGR US Equity,US4571871023,2,77.34,1,
2015-05-01,DF US Equity,DF US Equity,US2423702032,2,16.8,1,
2015-05-01,WWAV US Equity,WWAV US Equity,US9662441057,2,45.21,1,
2015-05-01,FLO US Equity,FLO US Equity,US3434981011,2,22.4,1,
2015-05-01,HAIN US Equity,HAIN US Equity,US4052171000,2,60.38,1,
2015-05-01,THS US Equity,THS US Equity,US89469A1043,2,84.94,1,
2015-05-01,SXT US Equity,SXT US Equity,US81725T1007,2,68.61,1,
2015-05-01,LANC US Equity,LANC US Equity,US5138471033,2,94.93,1,
2015-05-01,TR US Equity,TR US Equity,US8905161076,2,32.28,1,
2015-05-01,SAM US Equity,SAM US Equity,US1005571070,2,268.76,1,
2015-05-01,SVU US Equity,SVU US Equity,US8685361037,2,9.89,1,
2015-05-01,UNFI US Equity,UNFI US Equity,US9111631035,2,69.24,1,
2015-05-01,DPZ US Equity,DPZ US Equity,US25754A2015,2,111.79,1,
2015-05-01,PNRA US Equity,PNRA US Equity,US69840W1080,2,185.57,1,
2015-05-01,WEN US Equity,WEN US Equity,US95058W1009,2,10.58,1,
2015-05-01,EAT US Equity,EAT US Equity,US1096411004,2,57.26,1,
2015-05-01,BWLD US Equity,BWLD US Equity,US1198481095,2,183.7,1,
2015-05-01,CAKE US Equity,CAKE US Equity,US1630721017,2,52.91,1,
2015-05-01,UTHR US Equity,UTHR US Equity,US91307C1027,2,163.31,1,
2015-05-01,THOR US Equity,THOR US Equity,US8851753074,2,40.8,1,
2015-05-01,ALGN US Equity,ALGN US Equity,US0162551016,2,59.45,1,
2015-05-01,COO US Equity,COO US Equity,US2166484020,2,182.1,1,
2015-05-01,RMD US Equity,RMD US Equity,US7611521078,2,64.68,1,
2015-05-01,SIRO US Equity,SIRO US Equity,US82966C1036,2,93.93,1,
2015-05-01,AKRX US Equity,AKRX US Equity,US0097281069,2,44.76,1,
2015-05-01,TECH US Equity,TECH US Equity,US09073M1045,2,98.7,1,
2015-05-01,CRL US Equity,CRL US Equity,US1598641074,2,75.81,1,
2015-05-01,BIO US Equity,BIO US Equity,US0905722072,2,136.31,1,
2015-05-01,HOLX US Equity,HOLX US Equity,US4364401012,2,33.04,1,
2015-05-01,IDXX US Equity,IDXX US Equity,US45168D1046,2,133.56,1,
2015-05-01,HRC US Equity,HRC US Equity,US4314751029,2,51.2,1,
2015-05-01,STE US Equity,STE US Equity,US8591521005,2,69.52,1,
2015-05-01,TFX US Equity,TFX US Equity,US8793691069,2,123.3,1,
2015-05-01,OMI US Equity,OMI US Equity,US6907321029,2,35,1,
2015-05-01,OCR US Equity,OCR US Equity,US6819041087,2,85.77,1,
2015-05-01,ARE US Equity,ARE US Equity,US0152711091,2,93.96,1,
2015-05-01,BMR US Equity,BMR US Equity,US09063H1077,2,21.36,1,
2015-05-01,OHI US Equity,OHI US Equity,US6819361006,2,37.75,1,
2015-05-01,SNH US Equity,SNH US Equity,US81721M1099,2,21.33,1,
2015-05-01,CYH US Equity,CYH US Equity,US2036681086,2,54.66,1,
2015-05-01,LPNT US Equity,LPNT US Equity,US53219L1098,2,76.91,1,
2015-05-01,MD US Equity,MD US Equity,US58502B1061,2,72.88,1,
2015-05-01,WOOF US Equity,WOOF US Equity,US9181941017,2,54.08,1,
2015-05-01,CNC US Equity,CNC US Equity,US15135B1017,2,69.04,1,
2015-05-01,HNT US Equity,HNT US Equity,US42222G1085,2,56.6,1,
2015-05-01,WCG US Equity,WCG US Equity,US94946T1060,2,81.58,1,
2015-05-01,CNO US Equity,CNO US Equity,US12621E1038,2,17.94,1,
2015-05-01,DEI US Equity,DEI US Equity,US25960P1093,2,29.13,1,
2015-05-01,HCBK US Equity,HCBK US Equity,US4436831071,2,9.47,1,
2015-05-01,AMP US Equity,AMP US Equity,US03076C1062,2,127.14,1,
2015-05-01,SCHW US Equity,SCHW US Equity,US8085131055,2,30.49,1,
2015-05-01,ETFC US Equity,ETFC US Equity,US2692464017,2,28.52,1,
2015-05-01,ADS US Equity,ADS US Equity,US0185811082,2,302.38,1,
2015-05-01,DFS US Equity,DFS US Equity,US2547091080,2,58.92,1,
2015-05-01,BBT US Equity,BBT US Equity,US0549371070,2,37.96,1,
2015-05-01,KEY US Equity,KEY US Equity,US4932671088,2,14.26,1,
2015-05-01,MTB US Equity,MTB US Equity,US55261F1049,2,120.43,1,
2015-05-01,NTRS US Equity,NTRS US Equity,US6658591044,2,73.54,1,
2015-05-01,PBCT US Equity,PBCT US Equity,US7127041058,2,15.33,1,
2015-05-01,RF US Equity,RF US Equity,US7591EP1005,2,9.64,1,
2015-05-01,STI US Equity,STI US Equity,US8679141031,2,41.15,1,
2015-05-01,ZION US Equity,ZION US Equity,US9897011071,2,27.88,1,
2015-05-01,CMA US Equity,CMA US Equity,US2003401070,2,46.47,1,
2015-05-01,FITB US Equity,FITB US Equity,US3167731005,2,19.82,1,
2015-05-01,HBAN US Equity,HBAN US Equity,US4461501045,2,10.79,1,
2015-05-01,C US Equity,C US Equity,US1729674242,2,53.02,1,
2015-05-01,HIG US Equity,HIG US Equity,US4165151048,2,41.37,1,
2015-05-01,LNC US Equity,LNC US Equity,US5341871094,2,57.23,1,
2015-05-01,GNW US Equity,GNW US Equity,US37247D1063,2,7.99,1,
2015-05-01,PFG US Equity,PFG US Equity,US74251V1026,2,52.11,1,
2015-05-01,PRU US Equity,PRU US Equity,US7443201022,2,81.15,1,
2015-05-01,TMK US Equity,TMK US Equity,US8910271043,2,56.27,1,
2015-05-01,UNM US Equity,UNM US Equity,US91529Y1064,2,33.79,1,
2015-05-01,ALL US Equity,ALL US Equity,US0200021014,2,70.69,1,
2015-05-01,PGR US Equity,PGR US Equity,US7433151039,2,26.74,1,
2015-05-01,ACE US Equity,ACE US Equity,CH0044328745,2,108.76,1,
2015-05-01,AIZ US Equity,AIZ US Equity,US04621X1081,2,60.69,1,
2015-05-01,CINF US Equity,CINF US Equity,US1720621010,2,52.7,1,
2015-05-01,XL US Equity,XL US Equity,IE00B5LRLL25,2,37.41,1,
2015-05-01,CB US Equity,CB US Equity,US1712321017,2,99.97,1,
2015-05-01,BRK/B US Equity,BRK/B US Equity,US0846707026,2,142.52,1,
2015-05-01,L US Equity,L US Equity,US5404241086,2,41.96,1,
2015-05-01,AIV US Equity,AIV US Equity,US03748R1014,2,38.97,1,
2015-05-01,AVB US Equity,AVB US Equity,US0534841012,2,171.19,1,
2015-05-01,EQR US Equity,EQR US Equity,US29476L1070,2,76.53,1,
2015-05-01,ESS US Equity,ESS US Equity,US2971781057,2,229.5,1,
2015-05-01,PSA US Equity,PSA US Equity,US74460D1090,2,192.51,1,
2015-05-01,BXP US Equity,BXP US Equity,US1011211018,2,138.35,1,
2015-05-01,SLG US Equity,SLG US Equity,US78440X1019,2,127.75,1,
2015-05-01,VNO US Equity,VNO US Equity,US9290421091,2,107.45,1,
2015-05-01,GGP US Equity,GGP US Equity,US3700231034,2,28.38,1,
2015-05-01,KIM US Equity,KIM US Equity,US49446R1095,2,25.4,1,
2015-05-01,MAC US Equity,MAC US Equity,US5543821012,2,83.06,1,
2015-05-01,PLD US Equity,PLD US Equity,US74340W1036,2,42.23,1,
2015-05-01,HST US Equity,HST US Equity,US44107P1049,2,20.4,1,
2015-05-01,MAR US Equity,MAR US Equity,US5719032022,2,81.32,1,
2015-05-01,HOT US Equity,HOT US Equity,US85590A4013,2,80.8,1,
2015-05-01,WYN US Equity,WYN US Equity,US98310W1080,2,86.38,1,
2015-05-01,AMT US Equity,AMT US Equity,US03027X1000,2,95.76,1,
2015-05-01,CCL US Equity,CCL US Equity,PA1436583006,2,45.42,1,
2015-05-01,CCI US Equity,CCI US Equity,US22822V1017,2,85.69,1,
2015-05-01,RCL US Equity,RCL US Equity,LR0008862868,2,70.01,1,
2015-05-01,DHI US Equity,DHI US Equity,US23331A1097,2,26.4,1,
2015-05-01,LEN US Equity,LEN US Equity,US5260571048,2,46.51,1,
2015-05-01,PHM US Equity,PHM US Equity,US7458671010,2,19.94,1,
2015-05-01,BHI US Equity,BHI US Equity,US0572241075,2,68.43,1,
2015-05-01,HAL US Equity,HAL US Equity,US4062161017,2,48.59,1,
2015-05-01,HP US Equity,HP US Equity,US4234521015,2,76.35,1,
2015-05-01,DO US Equity,DO US Equity,US25271C1027,2,29.99,1,
2015-05-01,ESV US Equity,ESV US Equity,GB00B4VLR192,2,24.28,1,
2015-05-01,NE US Equity,NE US Equity,GB00BFG3KF26,2,15.81,1,
2015-05-01,RIG US Equity,RIG US Equity,CH0048265513,2,16.49,1,
2015-05-01,FLR US Equity,FLR US Equity,US3434121022,2,60.59,1,
2015-05-01,JEC US Equity,JEC US Equity,US4698141078,2,44,1,
2015-05-01,CAM US Equity,CAM US Equity,US13342B1052,2,53.24,1,
2015-05-01,FLS US Equity,FLS US Equity,US34354P1057,2,57.94,1,
2015-05-01,COG US Equity,COG US Equity,US1270971039,2,33.58,1,
2015-05-01,CHK US Equity,CHK US Equity,US1651671075,2,14.55,1,
2015-05-01,XEC US Equity,XEC US Equity,US1717981013,2,122.84,1,
2015-05-01,DVN US Equity,DVN US Equity,US25179M1036,2,67.48,1,
2015-05-01,NFX US Equity,NFX US Equity,US6512901082,2,39.09,1,
2015-05-01,PXD US Equity,PXD US Equity,US7237871071,2,172.18,1,
2015-05-01,RRC US Equity,RRC US Equity,US75281A1097,2,62.3,1,
2015-05-01,SWN US Equity,SWN US Equity,US8454671095,2,26.66,1,
2015-05-01,APA US Equity,APA US Equity,US0374111054,2,66.79,1,
2015-05-01,NBL US Equity,NBL US Equity,US6550441058,2,50.09,1,
2015-05-01,CNX US Equity,CNX US Equity,US20854P1093,2,28.91,1,
2015-05-01,TSO US Equity,TSO US Equity,US8816091016,2,88.51,1,
2015-05-01,VLO US Equity,VLO US Equity,US91913Y1001,2,58.7,1,
2015-05-01,MRO US Equity,MRO US Equity,US5658491064,2,30.72,1,
2015-05-01,MUR US Equity,MUR US Equity,US6267171022,2,48.4,1,
2015-05-01,CVX US Equity,CVX US Equity,US1667641005,2,111.12,1,
2015-05-01,EQT US Equity,EQT US Equity,US26884L1098,2,87.47,1,
2015-05-01,GAS US Equity,GAS US Equity,US0012041069,2,50.88,1,
2015-05-01,CNP US Equity,CNP US Equity,US15189T1079,2,21.01,1,
2015-05-01,NI US Equity,NI US Equity,US65473P1057,2,44.3,1,
2015-05-01,OKE US Equity,OKE US Equity,US6826801036,2,48.24,1,
2015-05-01,AES US Equity,AES US Equity,US00130H1059,2,13.39,1,
2015-05-01,NRG US Equity,NRG US Equity,US6293775085,2,25.61,1,
2015-05-01,EIX US Equity,EIX US Equity,US2810201077,2,61.66,1,
2015-05-01,ES US Equity,ES US Equity,US30040W1080,2,50.39,1,
2015-05-01,AEP US Equity,AEP US Equity,US0255371017,2,58.08,1,
2015-05-01,FE US Equity,FE US Equity,US3379321074,2,36.36,1,
2015-05-01,EXC US Equity,EXC US Equity,US30161N1019,2,33.72,1,
2015-05-01,PCG US Equity,PCG US Equity,US69331C1080,2,52.6,1,
2015-05-01,PNW US Equity,PNW US Equity,US7234841010,2,63.42,1,
2015-05-01,SCG US Equity,SCG US Equity,US80589M1027,2,54.29,1,
2015-05-01,WEC US Equity,WEC US Equity,US9766571064,2,50.34,1,
2015-05-01,XEL US Equity,XEL US Equity,US98389B1008,2,34.71,1,
2015-05-01,CMS US Equity,CMS US Equity,US1258961002,2,35,1,
2015-05-01,DTE US Equity,DTE US Equity,US2333311072,2,81.87,1,
2015-05-01,PEG US Equity,PEG US Equity,US7445731067,2,42.04,1,
2015-05-01,SRE US Equity,SRE US Equity,US8168511090,2,108.98,1,
2015-05-01,D US Equity,D US Equity,US25746U1097,2,72.74,1,
2015-05-01,TEG US Equity,TEG US Equity,US45822P1057,2,74.14,1,
2015-05-01,APD US Equity,APD US Equity,US0091581068,2,152.96,1,
2015-05-01,ARG US Equity,ARG US Equity,US0093631028,2,105.24,1,
2015-05-01,PX US Equity,PX US Equity,US74005P1049,2,122.79,1,
2015-05-01,EMN US Equity,EMN US Equity,US2774321002,2,75.75,1,
2015-05-01,PPG US Equity,PPG US Equity,US6935061076,2,220.76,1,
2015-05-01,CF US Equity,CF US Equity,US1252691001,2,287.84,1,
2015-05-01,MON US Equity,MON US Equity,US61166W1018,2,115,1,
